stop_id,stop_name,stop_lat,stop_lon
BEST_11238,Saidham Society (Nerul),19.011689,73.014793
BEST_11237,Saidham Society (Nerul),19.011689,73.014793
BEST_11269,Nerul Sector 46; 48,19.008066,73.016473
BEST_11268,Nerul Sector 46; 48,19.008084,73.016378
BEST_11266,Nerul Sector 46; 48,19.009367,73.015694
BEST_11008,Samaj Mandir Hall (Vashi); Sector 11,19.082837,73.000439
BEST_37147,Gothivali Village; Rabale Station,19.137149,73.003114
BEST_11119,Jalvayu Vihar (Kharghar),19.049653,73.070316
BEST_11120,Jalvayu Vihar (Kharghar),19.049554,73.070069
BEST_11280,Shilp Chowk,19.047765,73.070077
BEST_11281,Shilp Chowk,19.047585,73.06983
BEST_11220,Raghunath Vihar,19.045722,73.072859
BEST_11221,Raghunath Vihar,19.045866,73.072783
BEST_11200,Navrang Hotel,19.039365,73.067383
BEST_11201,Navrang Hotel,19.039997,73.067716
BEST_11146,Kendriya Vihar (Sector 12),19.037469,73.0657
BEST_11147,Kendriya Vihar (Sector 12),19.037686,73.065719
BEST_11057,Canara Bank (Kharghar),19.035455,73.064113
BEST_11058,Canara Bank (Kharghar),19.035428,73.063904
BEST_11037,Balbharati Vidyalaya (Kharghar),19.034083,73.062829
BEST_11038,Balbharati Vidyalaya (Kharghar),19.03373,73.062516
BEST_11347,Yerala Medical Centre,19.031599,73.060766
BEST_11349,Yerala Medical Centre,19.031617,73.060766
BEST_11148,Kharghar Railway Station (Subway),19.027237,73.057886
BEST_11149,Kharghar Railway Station (Subway),19.027292,73.057696
BEST_11051,Bharati Vidyapith,19.026434,73.056764
BEST_11052,Bharati Vidyapith,19.02629,73.05628
BEST_11233,R.B.I.Colony (C.B.D.Belapur),19.022616,73.049467
BEST_11234,R.B.I.Colony (C.B.D.Belapur),19.022797,73.049334
BEST_11342,Vivekanand Nagar (Belapur),19.023648,73.044433
BEST_11343,Vivekanand Nagar (Belapur),19.02382,73.044519
BEST_11039,Banubai Tandel Market,19.014182,73.01657
BEST_11362,Konkan Railvihar,19.022051,73.016392
BEST_11291,Ganesh Society (Nerul),19.028239,73.016517
BEST_11069,Chincholi Talao (Navi Mumbai),19.046407,73.01754
BEST_11276,Shamrao Vithal Bank (Jui Nagar),19.059628,73.003284
BEST_11203,Nerul Bus Station,19.039987,73.019851
BEST_11218,Parsik Bank (Nerul),19.040633,73.02112
BEST_11219,Parsik Bank (Nerul),19.040786,73.021405
BEST_11380,S.I.E.S College (Nerul),19.042566,73.022194
BEST_11355,S.I.E.S College (Nerul),19.042042,73.022298
BEST_11286,Shivaji Chowk (Nerul),19.044219,73.022935
BEST_11287,Shivaji Chowk (Nerul),19.044282,73.023211
BEST_37082,Container Corporation Of India,19.155593,72.952887
BEST_37081,Container Corporation Of India,19.15562,72.953048
BEST_11060,Y.B.Chavan Marg Junction (Vashi),19.067796,72.997281
BEST_11061,Y.B.Chavan Marg Junction (Vashi),19.067814,72.997518
BEST_11379,Vashi Sector 19,19.083936,73.011861
BEST_11378,Vashi Sector 19,19.083981,73.01207
BEST_11028,A.P.M.C Sector 26,19.086945,73.010646
BEST_11027,A.P.M.C Sector 26,19.086936,73.010503
BEST_11029,A.P.M.C Sector 26,19.086638,73.011596
BEST_11074,Dana Bazar,19.083684,73.008621
BEST_11075,Dana Bazar,19.08363,73.008364
BEST_11299,Saurashtra Bank; State Bank (Vashi),19.079682,73.007698
BEST_11300,Saurashtra Bank; State Bank (Vashi),19.079836,73.007517
BEST_11192,Mathadi Bhavan; Commodity Exchange,19.078959,73.00917
BEST_11193,Mathadi Bhavan; Commodity Exchange,19.078869,73.009398
BEST_11088,A.P.M.C. Fruit And Vegetable Market,19.076583,73.009797
BEST_11089,A.P.M.C. Fruit And Vegetable Market,19.076231,73.009588
BEST_11298,Sant Rajinder Singh Ashram,19.112956,73.00229
BEST_11297,Sant Rajinder Singh Ashram,19.112857,73.002471
BEST_11384,Ghansoli Sector 3,19.114754,73.003307
BEST_11383,Ghansoli Sector 3,19.114808,73.003365
BEST_11215,Panchavati,19.116633,73.002747
BEST_11214,Panchavati,19.116832,73.002728
BEST_11294,Siddheshwar Society; Gharonda,19.118748,72.999535
BEST_11293,Siddheshwar Society; Gharonda,19.118874,72.999146
BEST_25059,Dindoshi Bus Station,19.175995,72.86573
BEST_14192,State Bank (Bhandup Village),19.151653,72.945567
BEST_35098,Korba Mithagar,19.016099,72.864481
BEST_35099,Korba Mithagar,19.015982,72.864234
BEST_35045,B.P.T. Colony (Wadala),19.01253,72.862479
BEST_35046,B.P.T. Colony (Wadala),19.012584,72.862346
BEST_35064,Godrej Foods Company; Veg.Oils (Wadala-E),19.009566,72.861512
BEST_35065,Godrej Foods Company; Veg.Oils (Wadala-E),19.009485,72.861379
BEST_35093,Kartvya Nagar,19.007749,72.859196
BEST_35094,Kartvya Nagar,19.007966,72.859186
BEST_35076,I.B.P Company (Sewree),19.00435,72.855836
BEST_35077,I.B.P Company (Sewree),19.004648,72.855569
BEST_35166,Sewree Station (E),18.997818,72.8547
BEST_35167,Sewree Station (E),18.997863,72.854367
BEST_02070,Gadi Adda,18.9948,72.853914
BEST_02071,Gadi Adda,18.994646,72.853885
BEST_02281,Indira Nagar (Sewree),18.992614,72.854732
BEST_02282,Indira Nagar (Sewree),18.992749,72.85457
BEST_02283,Sewree Store,18.987583,72.856862
BEST_02284,Sewree Store,18.987484,72.856786
BEST_02287,Coal Bunder,18.98332,72.858384
BEST_02286,Coal Bunder,18.98332,72.85828
BEST_29262,Mira Road Station (E),19.281552,72.858002
BEST_29264,Mira Road Station (E),19.281372,72.858087
BEST_29261,Mira Road Station (E),19.281616,72.857935
BEST_29395,Shital Garden (Mira Road),19.283471,72.863747
BEST_29396,Shital Garden (Mira Road),19.283543,72.864413
BEST_29343,S.K.Stone (Mira Road),19.285438499999998,72.86973449999999
BEST_29344,S.K.Stone (Mira Road),19.285181,72.8697065
BEST_29417,Silver Park (Mira Road),19.282193,72.874203
BEST_29418,Silver Park (Mira Road),19.281994,72.874032
BEST_29419,Silver Park (Mira Road),19.282157,72.874203
BEST_29171,Green Lawn Academy,19.278771,72.878885
BEST_29172,Green Lawn Academy,19.2786,72.878695
BEST_29465,Western Hotel; Laxmi Baug,19.27639,72.888952
BEST_29464,Western Hotel; Laxmi Baug,19.276129,72.889009
BEST_29155,Ghodbunder Village Junction,19.286953,72.893875
BEST_29184,Ghodbunder Village Junction,19.286817,72.893305
BEST_29154,Ghodbunder Village Junction,19.286835,72.893276
BEST_29455,Versova Bridge (Ghodbunder RD),19.284969,72.904808
BEST_29454,Versova Bridge (Ghodbunder RD),19.284707,72.903828
BEST_29203,Kajupada (Ghodbunder Road),19.279093,72.922685
BEST_29201,Kajupada (Ghodbunder Road),19.278605,72.922476
BEST_29137,Gaimukh (Ghodbunder RD),19.2854,72.936384
BEST_29136,Gaimukh (Ghodbunder RD),19.285084,72.936251
BEST_29068,Bhayander Pada,19.283685,72.952358
BEST_29067,Bhayander Pada,19.28336,72.952329
BEST_37370,Ovale,19.275132749999997,72.95966425
BEST_37531,Waghbil,19.252563,72.972696
BEST_37530,Waghbil,19.25259,72.972287
BEST_02304,New Hind Mill Mhada Colony,18.983779,72.841015
BEST_02324,Parel Village / Sant Gora Kumbhar Chowk,18.999231,72.846237
BEST_02322,Rashtriya Mill Mazdoor Sangh,19.003721,72.846405
BEST_02333,Parel Village / Sant Gora Kumbhr Chowk,18.99933,72.846284
BEST_32133,Chunabhatti Bus Terminus,19.051858,72.868071
BEST_35006,Amulakh High School,19.026188,72.860267
BEST_35007,Amulakh High School,19.025447,72.86023
BEST_35005,Amulakh High School,19.025032,72.859736
BEST_35008,Amulakh High School,19.024589,72.860354
BEST_35208,Wadala Gate No.4,19.022349,72.86083
BEST_35209,Wadala Gate No.4,19.021518,72.860631
BEST_35017,Antop Hill Bus Station,19.026336,72.866128
BEST_02169,Phoenix Chemicals (Byculla-E),18.985268,72.837414
BEST_02170,Phoenix Chemicals (Byculla-E),18.985403,72.8375
BEST_03263,Shuklaji Street,18.966124,72.824391
BEST_03264,Shuklaji Street,18.966223,72.824628
BEST_02066,Azad Flour Mill,18.985369,72.841052
BEST_25311,Triveni Nagar,19.181911,72.863986
BEST_25312,Triveni Nagar,19.181965,72.863986
BEST_25235,Prabhu Hotel (Kurar Village Marg Junction),19.179165,72.864378
BEST_25236,Prabhu Hotel (Kurar Village Marg Junction),19.179174,72.864378
BEST_25209,Noorani Masjid (Pathanwadi),19.179272,72.862419
BEST_25210,Noorani Masjid (Pathanwadi),19.179272,72.862429
BEST_25307,Tapovan (Pathanwadi),19.179984,72.859471
BEST_25308,Tapovan (Pathanwadi),19.179921,72.859671
BEST_25261,Sir Aliyawar Jung; Rani Sati Marg (Malad-E),19.181537,72.857483
BEST_25262,Sir Aliyawar Jung; Rani Sati Marg (Malad-E),19.181185,72.857883
BEST_25309,Tipco Plaza Company,19.183514,72.855333
BEST_25310,Tipco Plaza Company,19.18356,72.855333
BEST_25190,Rani Sati Marg (Malad-E) Municipal School,19.18354,72.852062
BEST_25191,Rani Sati Marg (Malad-E) Municipal School,19.183513,72.852386
BEST_25175,Radha Maheshwari Chowk,19.183701,72.850322
BEST_13160,Kanjur Marg Station (W),19.130756,72.92865
BEST_13253,Tembipada,19.156151,72.929843
BEST_13212,Tembipada Pipe Line (Bhandup),19.15531,72.929263
BEST_13258,Tembipada Naka; Vaibhav Chowk,19.154353,72.929853
BEST_13071,Tembipada Naka; Vaibhav Chowk,19.154064,72.929577
BEST_13201,Nardas Nagar,19.151597,72.928551
BEST_13202,Nardas Nagar,19.151615,72.928579
BEST_13241,Shiv Darshan; Teresa Road (Bhandup-W),19.149329,72.92724
BEST_13240,Shiv Darshan; Teresa Road (Bhandup-W),19.149365,72.92724
BEST_13008,Ashok Kedare Chowk,19.147771499999998,72.928585
BEST_13028,Bhandup Station (W),19.144299,72.93782
BEST_13029,Bhandup Station (W),19.1443035,72.93762325
BEST_13280,Navjeevan Vidyamandir (Bhandup-W),19.151633,72.92992
BEST_13213,Tembipada Pipe Line; Police Station (Bhandup),19.155075,72.929159
BEST_13255,Tulshetpada,19.160885,72.93123
BEST_13208,Patkar Compound (Bhandup-W),19.159394,72.930936
BEST_13209,Patkar Compound (Bhandup-W),19.159719,72.93065
BEST_13185,Milind Nagar (Bhandup-W),19.158446,72.932077
BEST_13186,Milind Nagar (Bhandup-W),19.158798,72.931782
BEST_13091,Gaondevi Naka (Bhandup-W); Madhukun Building,19.154967,72.932115
BEST_13122,Hanuman Mandir (Bhandup-W),19.151706,72.933247
BEST_13184,Hanuman Mandir (Bhandup-W),19.154914,72.935024
BEST_13041,Khot Road; Bhatipada,19.150876,72.935947
BEST_13145,Jain Mandir (Bhandup-W),19.149792,72.937763
BEST_13056,Hind Rectifier Corporation; Colour Cartons,19.157344,72.934463
BEST_13157,K.C.Company (Bhandup-W),19.158897,72.933436
BEST_13073,Ekta Nagar Police Chowky- Bhandup-W,19.14072,72.92669
BEST_13072,Ekta Nagar Police Chowky- Bhandup-W,19.140729,72.926633
BEST_13020,Bhandup Peoples School,19.140024,72.925616
BEST_13019,Bhandup Peoples School,19.140033,72.925568
BEST_13276,Pratap Nagar (Bhandup-W),19.139129,72.923677
BEST_13215,Pratap Nagar (Bhandup-W),19.139093,72.923753
BEST_13125,Hanuman Nagar (Bhandup-W),19.139752,72.921747
BEST_06206,Sundar Baug (Kamani),19.086684,72.887133
BEST_06205,Sundar Baug (Kamani),19.08682,72.887246
BEST_06029,Datta Mandir (Vakola),19.083,72.85323
BEST_06030,Diamond Park (Vakola),19.083469,72.851918
BEST_06147,Municipal Dispensary (Vakola),19.082429,72.850418
BEST_06170,Phatak Technical School,19.080902,72.850219
BEST_06039,Gaondevi Junction (Vakola),19.082404,72.853563
BEST_38050,Krishna Building (Malad-W),19.187236,72.839804
BEST_38047,Navy Nagar (Malad-W),19.187316,72.838615
BEST_38083,Mariamman Mandir,19.189186,72.837616
BEST_38082,Mariamman Mandir,19.189104,72.83715
BEST_28069,Libra Society,19.198995,72.821909
BEST_28015,Bhumi Complex,19.200702,72.821499
BEST_38076,Ushma Nagar,19.19397,72.832563
BEST_38077,Salasar Hanuman Mandir (Malad-W),19.192569,72.830691
BEST_38075,Modern Usha Colony,19.190132,72.83422
BEST_38074,Modern Usha Colony,19.190421,72.834154
BEST_38073,Movie Time Cinema (Malad-W),19.188985,72.83503
BEST_38079,Movie Time Cinema (Malad-W),19.188985,72.835049
BEST_38051,Icici Bank (Malad-W),19.187192,72.841554
BEST_38046,Industrial Estate (Malad-W),19.185882,72.841754
BEST_38100,Sardar Chowk,19.185114,72.842021
BEST_38101,Lokmanya Tilak Chowk (Malad-W),19.184682,72.844836
BEST_38080,National Dairy,19.191451,72.83383
BEST_38081,Saibaba Park (Evershine Nagar),19.19258,72.833353
BEST_38108,Bhujale Talao,19.182203,72.838296
BEST_38109,Rejoice International School,19.181418,72.839171
BEST_25391,Anand Nagar; Appapada (Malad-E),19.190514,72.869829
BEST_25029,Appapada,19.189727,72.866644
BEST_25030,Appapada,19.189709,72.866635
BEST_25135,Jijamata Vidyalaya (Malad-E),19.188055,72.865685
BEST_25136,Jijamata Vidyalaya (Malad-E),19.188091,72.865247
BEST_25020,Adarsh Nagar (Kurar Village),19.187692,72.863289
BEST_25021,Adarsh Nagar (Kurar Village),19.187539,72.863127
BEST_25257,Ramesh Hotel(Malad-E),19.187059,72.861892
BEST_25258,Ramesh Hotel(Malad-E),19.187032,72.862072
BEST_25126,Hira Park,19.1863,72.860485
BEST_25127,Hira Park,19.186327,72.860342
BEST_25293,Shantaram Talao (Malad-E),19.185712,72.859202
BEST_25294,Shantaram Talao (Malad-E),19.185902,72.85962
BEST_38107,SMT K G Mittal College,19.185012,72.838123
BEST_05097,Mora Village,19.117832,72.821435
BEST_05163,Vaikunth Dham,19.115277,72.823176
BEST_05164,Vaikunth Dham,19.115259,72.823233
BEST_05159,Sumati School,19.113471,72.824356
BEST_05160,Sumati School,19.113236,72.824395
BEST_05042,Hare Ram Hare Krishna (Iskcon),19.113003,72.826086
BEST_05043,Hare Ram Hare Krishna (Iskcon),19.113075,72.826115
BEST_05177,Chandan Cinema,19.114349,72.826294
BEST_05023,Chandan Cinema,19.114395,72.827007
BEST_05161,Utpal Sanghavi School,19.112625,72.828235
BEST_05162,Utpal Sanghavi School,19.11267,72.828206
BEST_25381,Maitreyee Society,19.174123,72.881228
BEST_25376,Maitreyee Society,19.174168,72.881228
BEST_25380,I.T. Park Main Gate (Malad-E),19.176074,72.881132
BEST_25375,I.T. Park Main Gate (Malad-E),19.176101,72.881141
BEST_29128,Dheeraj Enclave,19.215412,72.869521
BEST_29413,Siddharth Nagar,19.215404,72.871156
BEST_29414,Siddharth Nagar,19.215404,72.871061
BEST_29576,Sunflower Society,19.214502,72.87401
BEST_29575,Sunflower Society,19.214484,72.875113
BEST_29580,Municipal English School,19.214431,72.876853
BEST_29579,Municipal English School,19.214431,72.876853
BEST_29574,Pandey Nagar,19.21341,72.877719
BEST_29573,Pandey Nagar,19.213293,72.877605
BEST_29572,Gundecha Park,19.21248,72.877606
BEST_29571,Gunchecha Park,19.211992,72.877501
BEST_29129,Dhiraj Enclave,19.215331,72.869521
BEST_29525,Dahisar STN (E),19.249628,72.86058
BEST_29516,N.G.Park,19.242985,72.871513
BEST_29515,N.G.Park,19.242984,72.871437
BEST_29534,Building No.5-N.G.Park,19.243137,72.870181
BEST_29533,Building No.5-N.G.Park,19.243137,72.870067
BEST_29518,Rameshwar Mandir (Borivali -E),19.244285,72.870104
BEST_29517,Rameshwar Mandir (Borivali -E),19.24442,72.870133
BEST_29398,Sheetal Nagar; MTNL (Mira Road),19.2834355,72.8661535
BEST_29400,Sheetal Sarovar (Mira Road),19.282109,72.868152
BEST_29399,Sheetal Sarovar (Mira Road),19.282009,72.868
BEST_29196,Jammu & Kashmir Bank,19.280307999999998,72.8708175
BEST_29440,Transport Corporation,19.269322,72.879109
BEST_29441,Transport Corporation,19.269584,72.878662
BEST_29167,Golden Chemicals (Dahisar-E),19.262092,72.873614
BEST_29169,Golden Chemicals (Dahisar-E),19.26270666666667,72.87360433333333
BEST_29546,Golden Chemicals (Dahisar-E),19.262101,72.8735
BEST_29148,Gartan Pada,19.25227,72.868245
BEST_29149,Gartan Pada,19.252261,72.867912
BEST_29346,Swatantraveer Savarkar Chowk; Bhayander (E),19.293912,72.85987800000001
BEST_29345,Swatantraveer Savarkar Chowk; Bhayander (E),19.294237000000003,72.859849
BEST_29056,Bhayander Phatak (Police Chowky),19.298819,72.85493199999999
BEST_29055,Bhayander Phatak (Police Chowky),19.2988055,72.85512750000001
BEST_29157,Goddev Naka,19.304083,72.858763
BEST_29156,Goddev Naka,19.3039025,72.858568
BEST_29277,Navghar Naka (Bhayandar),19.3078345,72.8630905
BEST_29063,Bhayander Station (E),19.31101575,72.8533975
BEST_37225,Thane Station (E),19.184971,72.976513
BEST_37226,Thane Station (E),19.18517,72.97561
BEST_37134,Gavdevi Mandir (Thane),19.184538,72.972491
BEST_37135,Gavdevi Mandir (Thane),19.184664,72.972453
BEST_37464,Siddharth Nagar (Thane),19.182505,72.970675
BEST_37465,Siddharth Nagar (Thane),19.182496,72.970447
BEST_37484,Swami Vivekanand Chowk (Thane),19.181755,72.967775
BEST_37485,Swami Vivekanand Chowk (Thane),19.181692,72.967651
BEST_37023,Anand Nagar (Ghodbunder Road),19.264479,72.96756
BEST_37024,Anand Nagar (Ghodbunder Road),19.264687,72.967836
BEST_37445,Sainath Nagar (Thane-W),19.266855,72.966628
BEST_37446,Sainath Nagar (Thane-W),19.26691,72.966942
BEST_29566,Imperial Square Society,19.2842,72.947696
BEST_29565,Imperial Square Society,19.284498,72.947648
BEST_29102,Cocacola Company,19.280647,72.926643
BEST_29103,Cocacola Company,19.280737,72.926386
BEST_29193,Jain Mandir (Ghodbunder RD),19.285238,72.899603
BEST_29194,Jain Mandir (Ghodbunder RD),19.285383,72.899832
BEST_29205,Kashi Village,19.273923,72.885737
BEST_29206,Kashi Village,19.274492,72.885613
BEST_29473,Mira Gaonthan,19.267063,72.877207
BEST_29472,Mira Gaonthan,19.267478,72.877046
BEST_29236,Mahavishnu Mandir,19.265246,72.875705
BEST_29142,Ganesh Nagar (Borivali -E),19.246505,72.865024
BEST_29237,Mahavishnu; Samrat Hotel,19.265219,72.875325
BEST_29179,Hitco,19.279954,72.877277
BEST_29180,Hitco,19.280216,72.876554
BEST_29303,Punjab Foundry (Mira Road),19.276053,72.882026
BEST_29304,Punjab Foundry (Mira Road),19.275963,72.881674
BEST_29308,Penkarpada,19.263717,72.871749
BEST_29307,Penkarpada,19.263492,72.872253
BEST_29032,Atmaram Nagar (Srushti),19.264548,72.87094
BEST_29031,Atmaram Nagar (Srushti),19.263717,72.871749
BEST_29141,Ganesh Mandir (Dahisar-E),19.26565,72.870721
BEST_29139,Ganesh Mandir (Dahisar-E),19.265677,72.870692
BEST_29412,Srushti,19.270166,72.868625
BEST_29438,Surya Shopping Centre,19.274358,72.869451
BEST_29021,Apna Bazar (Mira Road),19.275396,72.867557
BEST_29382,Mira Road Sector 8,19.277346,72.865082
BEST_29380,Tera Panth Bhavan,19.278141,72.863855
BEST_29192,Jain Mandir (Mira Road),19.280037,72.862293
BEST_29284,New India Bank,19.281761,72.860409
BEST_29152,Ghodbunder Village,19.291613,72.889402
BEST_29153,Ghodbunder Village,19.29173,72.889335
BEST_29320,Raj Bucket Factory,19.287981,72.88987
BEST_29321,Raj Bucket Factory,19.288081,72.889736
BEST_29568,R.T.O.Camp (Kashimira),19.284314,72.890004
BEST_29567,R.T.O.Camp (Kashimira),19.284386,72.889852
BEST_29177,Hari Bhakti; Dovel Company,19.281902,72.889901
BEST_29178,Hari Bhakti; Dovel Company,19.281766,72.889834
BEST_29318,Punjab Dairy (Kashimira),19.27902,72.889902
BEST_29319,Punjab Dairy (Kashimira),19.278749,72.889835
BEST_29246,Bhayander Market,19.307722,72.855255
BEST_29064,Bhayander Market,19.307776,72.855369
BEST_29216,Khari Gaon,19.305429,72.8578255
BEST_29003,Abhinav School,19.302895,72.8580555
BEST_29004,Abhinav School,19.302642,72.8578885
BEST_29212,Kasturi Estate,19.301255,72.857267
BEST_29212_2,Kasturi Estate,19.301146,72.857267
BEST_29213,Kasturi Estate,19.301155,72.85717149999999
BEST_29037,Azad Nagar (Mira Road),19.296760499999998,72.85722150000001
BEST_29038,Azad Nagar (Mira Road),19.296557,72.8572455
BEST_29409,Shreenath Complex,19.292187499999997,72.861887
BEST_29410,Shreenath Complex,19.2916,72.8622245
BEST_29549,Chaitanya Hospital,19.2902865,72.86382900000001
BEST_29548,Chaitanya Hospital,19.2901285,72.863643
BEST_29401,Shivar Garden,19.288453500000003,72.8656465
BEST_29402,Shivar Garden,19.288291,72.8655235
BEST_29051,Beverly Park,19.287018500000002,72.8675075
BEST_29052,Beverly Park,19.286814999999997,72.867503
BEST_29433,Sundar Nagar (Bhayander-E),19.284445499999997,72.871148
BEST_29434,Sundar Nagar (Bhayander-E),19.2838855,72.87145749999999
BEST_29394,Shirdi Nagar; Ram Nagar (Bhayander-E),19.305991,72.86163099999999
BEST_29453,Venus Apartment,19.308777499999998,72.860944
BEST_29359,Salsar Nagar,19.309296,72.859217
BEST_29053,Bhaidaya Nagar,19.310325,72.8577745
BEST_29060,Bhayander Railway Station (W),19.311839,72.851741
BEST_29061,Bhayander Railway Station (W),19.312138,72.851874
BEST_29048,Balaji Nagar,19.310203,72.850486
BEST_29999,Balaji Nagar,19.307285,72.849908
BEST_29050,Balaji Nagar,19.31014,72.850277
BEST_29108,Cross Garden,19.302904,72.849872
BEST_29109,Cross Garden,19.303093,72.849815
BEST_29250,Mira-Bhayander Municipal Head Office,19.301683,72.848408
BEST_29251,Mira-Bhayander Municipal Head Office,19.30171,72.848208
BEST_29312,Bhayander Police Station,19.300409,72.846953
BEST_29311,Bhayander Police Station,19.300924,72.846896
BEST_29243,Mandli Talao,19.299696,72.849294
BEST_29242,Mandli Talao,19.299344,72.850018
BEST_29057,Bhayander Phatak; Janaki Residency,19.295163,72.852247
BEST_29054,Bhayander Phatak; Janaki Residency,19.297973,72.852397
BEST_29069,Bishop School,19.295073,72.852389
BEST_29070,Bishop School,19.295163,72.851657
BEST_29248,Maxus Mall (Bhayander-W),19.295008,72.850411
BEST_29249,Maxus Mall (Bhayander-W),19.294755,72.850258
BEST_29058,Golden Nest(Bhayander),19.294525,72.857166
BEST_29059,Golden Nest(Bhayander),19.29466,72.857223
BEST_29144,Ganga Complex,19.290496,72.857321
BEST_29145,Ganga Complex,19.29017,72.857292
BEST_29278,Jama Masjid (Mira Road),19.28466,72.857524
BEST_29279,Jama Masjid (Mira Road),19.284515,72.857496
BEST_29265,Mira Road Market,19.278454,72.85828
BEST_29266,Mira Road Market,19.278237,72.858232
BEST_29035,Ayyapa Mandir,19.275853,72.85986
BEST_29036,Ayyapa Mandir,19.276042,72.859451
BEST_29146,Gaurav Residency,19.27458,72.86125
BEST_29314,Poonam Sagar Complex (Mira Road),19.273822,72.862744
BEST_29315,Poonam Sagar Complex (Mira Road),19.273632,72.862773
BEST_29029,Asmita Super Market,19.273154,72.864542
BEST_29030,Asmita Super Market,19.273028,72.864485
BEST_29411,Madhushree Mira Road,19.271051,72.867788
BEST_29341,Royal College,19.269725,72.870709
BEST_29313,Srushti Police Chowky,19.270952,72.867721
BEST_29147,Blood Bank,19.2743,72.861393
BEST_29191,Jain Mandir (Bhayander-W),19.305542,72.849947
BEST_29065,Bhaji Market,19.307168,72.849755
BEST_07207,National Association For Blind (Nab),19.011018,72.816234
BEST_07233,Police Camp (Worli),19.008252,72.814697
BEST_07386,Worli Sea Face (S),19.005424,72.813769
BEST_07336,Mahapour Niwas; Shivaji Park,19.0288125,72.8376385
BEST_07339,Mahapour Niwas; Shivaji Park,19.0289345,72.83760050000001
BEST_07423,Vanita Samaj; Chaityabhoomi,19.027189999999997,72.83682300000001
BEST_07357,Vanita Samaj; Chaityabhoomi,19.026788,72.836472
BEST_07051,Catering College; Suryavanshi Hall,19.024059,72.835163
BEST_07052,Catering College; Suryavanshi Hall,19.023146,72.834546
BEST_07157,Kirti College; India United Mill,19.021691,72.833844
BEST_07158,Kirti College; India United Mill,19.020841,72.832952
BEST_03371,Domestic Cruise Terminal,18.954991,72.846742
BEST_19120,Kapda Bazar (Mahim),19.035824,72.83941
BEST_07440,Poddar Hospital (Worli),19.003248,72.815927
BEST_03370,Ferry Wharf Ropax Terminal,18.957476,72.847319
BEST_16200,Irani Bridge,18.959296,72.814579
BEST_16199,Irani Bridge,18.959187,72.814503
BEST_07370,Venus Building; Watumal Engg.College,19.00207,72.811948
BEST_07371,Venus Building; Watumal Engg.College,19.002034,72.811796
BEST_07372,Worli Dairy,18.997653,72.811829
BEST_07373,Worli Dairy,18.998185,72.811496
BEST_07204,Narayan Pujari Nagar (Worli),18.994763,72.813949
BEST_07205,Narayan Pujari Nagar (Worli),18.994619,72.813797
BEST_16164,Nirmal Building,18.927166,72.82185
BEST_07286,Ram Ganesh Gadkari Chowk,19.024549,72.837879
VVMT_3,Pydhonie,19.407171381421,72.86964894341
VVMT_4,Laxmi Industry,19.407130904474,72.867529998284
VVMT_35,Laxmi Industry,19.40734151,72.86754288
VVMT_5,Waliv Phata,19.406847565556,72.865727553701
VVMT_34,Waliv Phata,19.40709211,72.86578621
VVMT_7,Agarwal Naka,19.405813983033,72.859671035343
VVMT_32,Agarwal Naka,19.40602104,72.85977968
VVMT_8,Sai Mandir,19.405667731148,72.857521991141
VVMT_31,Sai Mandir,19.40579549,72.85714927
VVMT_9,Bhoidapada Naka,19.405448126362,72.855529189016
VVMT_30,Bhoidapada Naka,19.40570224,72.85511898
VVMT_11,Father Wadi Naka,19.402889320355,72.846301894131
VVMT_28,Father Wadi Naka,19.40310355,72.84608058
VVMT_12,"Gokhivare Talav,Vasai",19.40029569493,72.84306559107
VVMT_14,Aachola Gaon,19.397680496382,72.835680110158
VVMT_16,Indian Oil Corporation Limited,19.3910321533915,72.829597893693
VVMT_17,Saley Vidhiyakarita,19.3899726549725,72.82986416326099
VVMT_18,Mseb Office,19.388231165249,72.83031648546151
VVMT_19,Vasai Station (E),19.3857495966075,72.830875102595
VVMT_26,Evershine City,19.39968312,72.84033332
VVMT_27,Gokhivare,19.40056771,72.84300028
VVMT_36,Laxmi Industry (Pydhonie),19.40735235,72.86944211
VVMT_38,Sativali Gaavdevi Mandir,19.404779833765,72.877443193721
VVMT_107,Polhar Highway Rasta/Vasai Phata,19.429988468073,72.871599613566
VVMT_108,Navjeevan,19.426645984927,72.867260453368
VVMT_109,Dhumal Nagar,19.423799982642,72.86592496269
VVMT_122,Dhumal Nagar,19.423840666067,72.865555757788
VVMT_110,Vithal Mandir,19.4208943362985,72.864240400727
VVMT_111,Valiv Naka,19.417261802562003,72.8616580515945
VVMT_112,Golani Naka,19.414016226938003,72.8580880313935
VVMT_113,Varun Industries Limited,19.4126780087535,72.856669142822
VVMT_114,Chinchpada Naka,19.410393652848,72.8549042492925
VVMT_115,Gauripada,19.4078711251525,72.851318566515
VVMT_123,Navjeevan Naka,19.426550267548,72.866804850454
VVMT_124,Vasai Phata,19.430988918239,72.872076010811
VVMT_750,Tungareshwar Phata,19.41018771,72.87805098
VVMT_757,Tungareshwar Phata,19.41025630086,72.87753941546
VVMT_751,Unico Industry,19.41091713,72.87946414
VVMT_756,Unico Industry,19.410806141788,72.879406285302
VVMT_752,Shanidham Mandir,19.41156203,72.88372161
VVMT_755,Shanidham Mandir,19.411463407599,72.883791039636
VVMT_753,Tungareshwar,19.41155617,72.88456204
VVMT_754,Tungareshwar,19.41147392383,72.884889318804
